Cuenta;Demanda de clase;Razón no1;Razones que determinan cuantas clases matrículan (no.1);Razón no2;Razones que determinan cuantas clases matrículan (no.2);Razón no3;Razones que determinan cuantas clases matrículan (no.3);Hora 7-9am;Hora 9-11am;Hora 11-1pm;Hora 1-3pm;Hora 3-5pmu;Hora 5-7pm;Hora 7-9pm;Egreso diversificado;¿estudios universitarios?;Universidad matrículado;Univeresidad matrículado otro;Educación Superior;Trabajo;Definir horario;Estado civil:;Sexo:;Cuenta;Campus original;Campus original;campus actual;Marca;CódigoCarrera;NombreCarrera;FACULTAD;CARRERA AGRUPADORA;PeriodoDeIngreso;PeriodoDeIngreso;ClasesAprobadas;ClasesReprobadas;Reprobó;Rango reporbación;ClasesRetiradas;Dscto_Q1 2017;DsctoCole_Q1 2017;DsctoMat_Q1 2017;Período de Ingreso;Q1 2019;Curso mat_promedio;Curso mat_er Q
31841153;Muy alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;Disponibilidad de clases en horarios a su conveniencia;Sí;No;No;No;No;Sí;Sí;2013;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Masculino;31841153;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-7 ;INGENIERÍA EN ELECTRÓNICA;FIA;Electrónica;2018-M4;Q3 2018;3;0;0;no;1;No;No;No;3;2;Igual;Bajo
41811215;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;;No;Sí;Sí;Sí;No;No;No;2018;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;41811215;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L-6 ;LICENCIATURA EN MERCADOTECNIA;FCAS;Mercadotecnia;2018-M1;Q1 2018;7;1;1;si;0;No;No;No;3;2;Bajo;Bajo
61711376;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;No había disponibilidad de cupos;Razón3;Compromisos personales;No;Sí;Sí;No;No;Sí;Sí;2016;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;61711376;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14B;PSICOLOGIA (ÉNFASIS: ÁREA EDUCATIVA);FCAS;Psicología;2017-M1;Q1 2017;18;10;10 a 11;si;1;Si;SI;NO;4;2;Bajo;Bajo
31751382;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;Sí;Sí;No;No;No;No;2017;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Masculino;31751382;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS;FCAS;Administración de Empresas;2017-M5;Q4 2017;10;2;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
61751041;Bajo;Razón1;Compromisos personales;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;La carga laboral que tiene ese periodo;No;No;No;No;No;No;Sí;2016;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Casado;Femenino;61751041;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2017-M5;Q4 2017;20;0;0;no;1;No;No;No;3;2;Bajo;Bajo
31741154;Alto;Razón1;La carga laboral que tiene ese periodo;Razón2;Compromisos personales;Razón3;Disponibilidad de clases en horarios a su conveniencia;Sí;No;No;No;No;No;No;2016;Sí;Universidad Católica de Honduras UNICAH;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Masculino;31741154;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2017-M4;Q3 2017;12;11;10 a 11;si;0;No;No;No;4;4;#N/A;Igual
31711139;Alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;Compromisos personales;Sí;Sí;Sí;No;No;No;No;2003;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Ya tiene otro título de educación superior;Sí;Mixto o turnos no definidos;Unión libre;Masculino;31711139;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-5 ;TÉCNICO UNIVERSITARIO EN ADMINISTRACIÓN;FCAS - T;Administración;2017-M1;Q1 2017;28;0;0;no;0;No;No;No;3;2;Bajo;Bajo
61811957;Alto;Razón1;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón2;Capacidad de pago;Razón3;Compromisos personales;Sí;Sí;Sí;No;No;No;No;2018;No;;;;Sí;Mixto o turnos no definidos;Soltero;Femenino;61811957;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M1;Q1 2018;6;5;4 a 5;si;0;No;No;No;3;2;Bajo;Bajo
617111017;Regular;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;;No;No;No;Sí;No;No;No;2016;No;;;;Sí;Mixto o turnos no definidos;Soltero;Femenino;617111017;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14C;PSICOLOGÍA (ÉNFASIS: ÁREA INDUSTRIAL);FCAS;Psicología;2017-M1;Q1 2017;8;1;1;si;0;No;No;No;3;2;Bajo;Bajo
31811865;Alto;Razón1;Capacidad de pago;Razón2;Compromisos personales;Razón3;;Sí;No;No;No;No;No;No;2018;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Masculino;31811865;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2018-M1;Q1 2018;4;2;2 a 3;si;1;No;No;No;4;2;Bajo;Bajo
31751305;Muy alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;No había disponibilidad de cupos;No;No;No;Sí;Sí;Sí;No;2013;Sí;Universidad José Cecilio del Valle UJCV;;Esta es la primera carrera de educación superior que está sacanda;No;Mixto o turnos no definidos;Soltero;Femenino;31751305;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2017-M5;Q4 2017;25;0;0;no;0;No;No;No;3;3;#N/A;Igual
31851435;Alto;Razón1;Capacidad de pago;Razón2;;Razón3;;Sí;Sí;Sí;No;No;No;No;2012;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;No;Nocturno (6:00pm-6:00am);Unión libre;Femenino;31851435;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;TU06;TÉCNICO UNIVERSITARIO BILINGÜE EN CALL CENTER;FCAS - T;Call Center;2018-M5;Q4 2018;1;1;1;si;0;No;No;No;2;1;Bajo;Bajo
31851290;Muy alto;Razón1;Compromisos personales;Razón2;Capacidad de pago;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;Sí;No;No;No;No;No;2018;No;;;;Sí;Nocturno (6:00pm-6:00am);Soltero;Masculino;31851290;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M5;Q4 2018;2;0;0;no;1;No;No;No;2;3;#N/A;Subio
31841099;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Compromisos personales;Razón3;La carga laboral que tiene ese periodo;No;Sí;No;No;No;No;No;2018;No;;;;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;31841099;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2018-M4;Q3 2018;4;1;1;si;1;No;No;No;3;3;#N/A;Igual
31811405;Muy alto;Razón1;No había disponibilidad de cupos;Razón2;;Razón3;;No;Sí;No;No;No;No;No;2018;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Masculino;31811405;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M1;Q1 2018;5;6;6 a 7;si;0;No;No;No;4;1;Bajo;Bajo
31841542;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Compromisos personales;Razón3;No había disponibilidad de cupos;No;Sí;Sí;No;No;No;No;2002;Sí;Otro;Universidad Metropolitana;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Casado;Femenino;31841542;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M4;Q3 2018;5;0;0;no;0;No;No;No;3;3;#N/A;Igual
31711147;Alto;Razón1;Capacidad de pago;Razón2;Compromisos personales;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;Sí;Sí;No;No;Sí;No;2017;No;;;;No;Mixto o turnos no definidos;Soltero;Femenino;31711147;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2017-M1;Q1 2017;12;5;4 a 5;si;0;No;No;No;3;2;Bajo;Bajo
61841331;Regular;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;No había disponibilidad de cupos;No;No;No;No;No;No;Sí;2010;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61841331;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M4;Q3 2018;9;3;2 a 3;si;1;No;No;No;4;2;Bajo;Bajo
61711436;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;No había disponibilidad de cupos;Razón3;Compromisos personales;Sí;Sí;No;No;No;Sí;No;2017;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;61711436;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-6 ;LICENCIATURA EN MERCADOTECNIA;FCAS;Mercadotecnia;2017-M1;Q1 2017;25;0;0;no;0;Si;SI;SI;4;2;Bajo;Bajo
31811691;Regular;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;Disponibilidad de clases en horarios a su conveniencia;Sí;No;No;No;No;No;No;2014;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Femenino;31811691;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M1;Q1 2018;6;2;2 a 3;si;1;No;No;No;3;1;Bajo;Bajo
41741064;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;Compromisos personales;Sí;Sí;Sí;No;No;No;No;2017;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Masculino;41741064;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2017-M4;Q3 2017;15;1;1;si;0;No;No;No;4;2;Bajo;Bajo
31721158;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;No;No;Sí;No;2010;No;;;;No;Mixto o turnos no definidos;Soltero;Masculino;31721158;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-15;LICENCIATURA EN CONTADURÍA PÚBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2017-M2;Q2 2017;36;2;2 a 3;si;1;No;No;No;3;4;#N/A;Subio
61841249;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;Compromisos personales;No;Sí;Sí;No;No;No;No;2005;Sí;Universidad Católica de Honduras UNICAH;;Esta es la primera carrera de educación superior que está sacanda;No;Matutino (6:00am- 12:00m);Unión libre;Femenino;61841249;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M4;Q3 2018;3;2;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
41711050;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;Sí;No;No;No;No;No;2017;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;41711050;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L-12;DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2017-M1;Q1 2017;30;2;2 a 3;si;0;Si;NO;SI;4;2;Bajo;Bajo
31811280;Alto;Razón1;Compromisos personales;Razón2;;Razón3;;Sí;No;No;No;No;No;No;2017;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Vespertino (12:00m-6:00pm);Soltero;Masculino;31811280;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-18;LICENCIATURA EN RECURSOS HUMANOS;FCAS;Recursos Humanos;2018-M1;Q1 2018;3;1;1;si;1;No;No;No;4;5;#N/A;Subio
61851414;Muy alto;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;;No;No;Sí;Sí;Sí;No;No;2018;No;;;;Sí;Mixto o turnos no definidos;Soltero;Femenino;61851414;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-18;LICENCIATURA EN RECURSOS HUMANOS;FCAS;Recursos Humanos;2018-M5;Q4 2018;2;0;0;no;0;No;No;No;2;2;#N/A;Igual
31841016;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;;Razón3;;Sí;Sí;No;No;No;No;No;2013;Sí;Universidad Tecnológica de Honduras UTH;;Esta es la primera carrera de educación superior que está sacanda;Sí;Vespertino (12:00m-6:00pm);Unión libre;Masculino;31841016;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-7 ;TÉCNICO UNIVERSITARIO EN DESARROLLO DE SISTEMAS DE INFORMACIÓN;FCAS - T;Desarrollo de Sistemas IT;2018-M4;Q3 2018;3;2;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
31711192;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;Compromisos personales;No;No;No;No;No;No;Sí;1993;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Ya tiene otro título de educación superior;Sí;Diurno (6:00am- 6:00pm);Casado;Masculino;31711192;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2017-M1;Q1 2017;37;1;1;si;1;No;No;No;4;1;Bajo;Bajo
31851164;Regular;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;Compromisos personales;No;No;No;No;Sí;Sí;Sí;2018;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;31851164;3;CEUTEC - TGU;CEUTEC - LCE;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M5;Q4 2018;2;1;1;si;0;No;No;No;3;2;Bajo;Bajo
61821201;Muy alto;Razón1;Compromisos personales;Razón2;Capacidad de pago;Razón3;;No;No;No;No;No;Sí;Sí;2018;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;61821201;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACION DE EMPRESAS;FCAS;Administración de Empresas;2018-M2;Q2 2018;6;1;1;si;0;No;No;No;3;2;Bajo;Bajo
31821021;Muy alto;Razón1;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La carga laboral que tiene ese periodo;No;No;No;No;No;Sí;Sí;2018;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Femenino;31821021;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2018-M2;Q2 2018;13;1;1;si;1;No;No;No;3;2;Bajo;Bajo
31811962;Alto;Razón1;Capacidad de pago;Razón2;;Razón3;;No;No;No;No;No;No;Sí;2017;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Mixto o turnos no definidos;Soltero;Femenino;31811962;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-18;LICENCIATURA EN RECURSOS HUMANOS;FCAS;Recursos Humanos;2018-M1;Q1 2018;5;3;2 a 3;si;0;No;No;No;2;2;#N/A;Igual
617111301;Alto;Razón1;No había disponibilidad de cupos;Razón2;La carga laboral que tiene ese periodo;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;No;Sí;2017;No;;;;No;Diurno (6:00am- 6:00pm);Soltero;Femenino;617111301;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14C;PSICOLOGÍA (ÉNFASIS: ÁREA INDUSTRIAL);FCAS;Psicología;2017-M1;Q1 2017;19;2;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
61711543;Regular;Razón1;Capacidad de pago;Razón2;;Razón3;;No;No;No;No;Sí;No;No;2017;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61711543;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2017-M1;Q1 2017;16;2;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
31851084;Regular;Razón1;La carga laboral que tiene ese periodo;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;No;No;No;No;No;No;2017;No;;;;No;Vespertino (12:00m-6:00pm);Soltero;Masculino;31851084;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M5;Q4 2018;3;0;0;no;0;No;No;No;3;3;#N/A;Igual
61751135;Alto;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;No;Sí;Sí;200;No;;;;Sí;Diurno (6:00am- 6:00pm);Casado;Femenino;61751135;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-6A;LICENCIATURA EN MERCADOTECNIA (ORIENT. PROMOCION Y PUBLICIDAD);FCAS;Mercadotecnia;2017-M5;Q4 2017;19;0;0;no;0;No;No;No;3;2;Bajo;Bajo
317111062;Muy alto;Razón1;Capacidad de pago;Razón2;No había disponibilidad de cupos;Razón3;La carga laboral que tiene ese periodo;Sí;Sí;Sí;No;No;No;No;2007;Sí;Universidad Católica de Honduras UNICAH;;Esta es la primera carrera de educación superior que está sacanda;Sí;Vespertino (12:00m-6:00pm);Soltero;Masculino;317111062;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-7 ;INGENIERÍA EN ELECTRÓNICA;FIA;Electrónica;2017-M1;Q1 2017;18;4;4 a 5;si;1;No;No;No;3;2;Bajo;Bajo
618111129;Muy alto;Razón1;Capacidad de pago;Razón2;;Razón3;;No;No;No;No;No;Sí;Sí;2017;No;;;;Sí;Diurno (6:00am- 6:00pm);Unión libre;Femenino;618111129;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-15;LICENCIATURA EN CONTADURIA PUBLICA Y FINANZAS;FCAS;Contaduría Pública y Finanzas;2018-M1;Q1 2018;25;1;1;si;0;No;No;No;4;2;Bajo;Bajo
41811151;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;Compromisos personales;No;No;No;Sí;No;No;No;2018;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;41811151;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M1;Q1 2018;8;3;2 a 3;si;1;No;No;No;3;2;Bajo;Bajo
618111195;Muy alto;Razón1;La carga laboral que tiene ese periodo;Razón2;No había disponibilidad de cupos;Razón3;Capacidad de pago;Sí;Sí;Sí;No;No;No;No;2005;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Casado;Femenino;618111195;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-16;LICENCIATURA EN ADMINISTRACION DE EMPRESAS;FCAS;Administración de Empresas;2018-M1;Q1 2018;9;0;0;no;0;No;No;No;2;1;Bajo;Bajo
31851238;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;Sí;No;Sí;No;No;No;2014;Sí;Centro Universitario Tecnológico CEUTEC;;Ya tiene otro título de educación superior;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;31851238;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-9 ;INGENIERIA EN GESTIÓN LOGÍSTICA;FIA;Gestión Logística;2018-M5;Q4 2018;15;0;0;no;1;No;No;No;3;3;#N/A;Igual
31851083;Alto;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;;Sí;Sí;No;No;No;No;No;1998;Sí;Universidad José Cecilio del Valle UJCV;;Ya tiene otro título de educación superior;No;Mixto o turnos no definidos;Casado;Masculino;31851083;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;T-8 ;TÉCNICO EN DISEÑO GRÁFICO;FCAS - T;Diseño Gráfico;2018-M5;Q4 2018;2;0;0;no;0;No;No;No;2;1;Bajo;Bajo
61711724;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;No había disponibilidad de cupos;Razón3;Capacidad de pago;No;No;No;No;No;Sí;Sí;2017;No;;;;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61711724;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L-12;DISEÑO GRAFICO;FCAS;Diseño Gráfico;2017-M1;Q1 2017;18;0;0;no;1;No;No;No;4;1;Bajo;Bajo
61751150;Alto;Razón1;Capacidad de pago;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;No;No;No;Sí;;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;61751150;6;CEUTEC - SPS;CEUTEC - SPS;CEUTEC;L14A;PSICOLOGÍA (ÉNFASIS: ÁREA CLÍNICA);FCAS;Psicología;2017-M5;Q4 2017;16;2;2 a 3;si;0;No;No;No;3;2;Bajo;Bajo
41811075;Alto;Razón1;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón2;Disponibilidad de clases en horarios a su conveniencia;Razón3;Compromisos personales;No;No;No;No;No;Sí;No;2017;No;;;;Sí;Matutino (6:00am- 12:00m);Soltero;Masculino;41811075;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M1;Q1 2018;13;0;0;no;1;No;No;No;4;3;Bajo;Bajo
41851001;Regular;Razón1;Disponibilidad de clases en horarios a su conveniencia;Razón2;Capacidad de pago;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;Sí;No;No;No;2016;No;;;;No;Matutino (6:00am- 12:00m);Soltero;Femenino;41851001;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;L-09;ADMINISTRACIÓN DE LA HOSPITALIDAD Y EL TURISMO;FCAS;Hospitalidad;2018-M5;Q4 2018;3;0;0;no;0;No;No;No;4;2;Bajo;Bajo
41751096;Muy alto;Razón1;La carga laboral que tiene ese periodo;Razón2;Capacidad de pago;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;No;Sí;No;No;2018;Sí;Universidad Tecnológica de Honduras UTH;;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Masculino;41751096;4;CEUTEC - LCE;CEUTEC - LCE;CEUTEC;T-3 ;TECNICO UNIVERSITARIO EN MERCADOTECNIA Y VENTAS;FCAS - T;Mercadotecnia;2017-M5;Q4 2017;1;1;1;si;0;No;No;No;2;1;Bajo;Bajo
31821474;Alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Sí;Sí;Sí;No;No;No;No;2015;Sí;Universidad Nacional Autónoma de Honduras UNAH y centros regionales;;Esta es la primera carrera de educación superior que está sacanda;No;Vespertino (12:00m-6:00pm);Soltero;Femenino;31821474;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L-12;LICENCIATURA EN DISEÑO GRÁFICO;FCAS;Diseño Gráfico;2018-M2;Q2 2018;13;1;1;si;0;No;No;No;3;3;#N/A;Igual
31851364;Muy alto;Razón1;Capacidad de pago;Razón2;La carga laboral que tiene ese periodo;Razón3;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;No;No;No;No;No;Sí;Sí;2017;Sí;Otro;Universidad Politécnica de Ingeniería UPI;Esta es la primera carrera de educación superior que está sacanda;Sí;Diurno (6:00am- 6:00pm);Soltero;Femenino;31851364;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;I-6 ;INGENIERÍA EN INFORMÁTICA;FIA;Informática;2018-M5;Q4 2018;2;0;0;no;0;No;No;No;2;2;#N/A;Igual
31851265;Regular;Razón1;Capacidad de pago;Razón2;La demanda académica es demasiado alta para el tiempo que tiene disponible para estudiar;Razón3;Disponibilidad de clases en horarios a su conveniencia;No;No;No;No;Sí;Sí;No;1987;No;;;;Sí;Mixto o turnos no definidos;Casado;Femenino;31851265;3;CEUTEC - TGU;CEUTEC - TGU;CEUTEC;L10A;LICENCIATURA EN DERECHO (EMPRESARIAL);FCAS;Derecho;2018-M5;Q4 2018;2;0;0;no;0;No;No;No;2;2;#N/A;Igual
