anio_matricula;modulo_matricula;no identificacion;Sexo;Sede;nivel;vertical;clases_matriculadas;anio_ingreso;modulo_ingreso;primera_matricula;ultima_matricula;tipo_ingreso_1
2019;2;1245;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1246;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1247;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1248;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1249;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1250;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1251;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1252;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1253;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1254;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1255;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1256;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1257;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1258;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1259;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1260;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1261;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1262;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1263;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1264;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1265;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1266;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1267;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1268;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1269;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1270;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1271;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1272;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1273;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1274;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1275;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1276;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1277;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1278;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1279;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1280;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1281;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1282;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1283;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1284;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1285;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1286;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1287;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1288;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1289;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1290;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1291;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2018;1;2018m1;2019m1;REINGRESO
2019;2;1292;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1293;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1294;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1295;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1296;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1297;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1298;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1299;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1300;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1301;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1302;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1303;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2018;1;2018m1;2019m1;REINGRESO
2019;2;1304;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1305;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1306;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2018;1;2018m1;2019m1;REINGRESO
2019;2;1307;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1308;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1309;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1310;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1311;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;4;2017m4;2019m1;REINGRESO
2019;2;1312;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1313;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1314;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;4;2017m4;2019m1;REINGRESO
2019;2;1315;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2017m4;REINGRESO
2019;2;1316;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1317;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1318;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1319;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1320;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;1321;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1322;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1323;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1324;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;1325;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1326;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1327;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1328;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1329;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1330;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1331;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1332;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;1333;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1334;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1335;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1336;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1337;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1338;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1339;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;1340;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2016;2;2016m2;2019m1;REINGRESO
2019;2;1341;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2019m1;REINGRESO
2019;2;1342;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2019m1;REINGRESO
2019;2;1343;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;1344;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2019m1;REINGRESO
2019;2;1345;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2019m1;REINGRESO
2019;2;1346;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;1;2016m1;2019m1;REINGRESO
2019;2;1347;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2015;1;2015m1;2019m1;REINGRESO
2019;2;1348;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2015;1;2015m1;2019m1;REINGRESO
2019;2;1349;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2012;2;2012m2;2019m1;REINGRESO
2019;2;1350;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2003;4;2003m4;2019m1;REINGRESO
2019;2;1351;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2007;2;2007m2;2019m1;REINGRESO
2019;2;1352;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2013;4;2013m4;2018m5;REINGRESO
2019;2;1353;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2014;1;2014m1;2019m1;REINGRESO
2019;2;1354;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2014;1;2014m1;2017m1;PRIMER INGRESO
2019;2;1355;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2014;4;2014m4;2019m1;REINGRESO
2019;2;1356;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2010;1;2010m1;2019m1;REINGRESO
2019;2;1357;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2010;1;2010m1;2019m1;REINGRESO
2019;2;1358;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1359;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1360;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1361;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1362;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1363;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1364;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1365;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1366;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1367;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1368;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1369;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;1370;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1371;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1372;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1373;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1374;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1375;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1376;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1377;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1378;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1379;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1380;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1381;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1382;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1383;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1384;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1385;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1386;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1387;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1388;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1389;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1390;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1391;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1392;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1393;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1394;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1395;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1396;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1397;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1398;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;1399;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1400;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1401;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1402;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1403;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1404;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1405;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1406;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1407;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1408;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1409;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1410;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1411;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1412;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1413;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1414;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1415;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1416;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1417;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1418;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1419;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1420;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1421;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;1422;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1423;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1424;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1425;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1426;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1427;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1428;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1429;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1430;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1431;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1432;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1433;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1434;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1435;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1436;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1437;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1438;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1439;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;1440;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1441;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1442;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1443;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1444;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1445;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1446;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1447;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1448;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1449;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1450;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1451;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1452;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1453;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1454;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1455;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1456;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1457;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1458;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1459;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;1460;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;1461;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1462;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;1463;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1464;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1465;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1466;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1467;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1468;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1469;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1470;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1471;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;1472;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2018m4;REINGRESO
2019;2;1473;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
